slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
6133,6782.489349,0.000000,33.000000,199.686944,0.000000,216.852368
6134,6782.489349,0.000000,33.000000,200.188337,0.000000,209.080780
6135,6782.489349,0.000000,33.000000,200.689730,0.000000,201.309192
6136,6782.489349,0.000000,33.000000,201.191122,0.000000,193.537604
6137,6782.489349,0.000000,33.000000,201.692515,0.000000,185.766017
6138,6782.489349,0.000000,33.000000,202.193908,0.000000,177.994429
6139,6782.489349,0.000000,33.000000,202.695301,0.000000,170.222841
6140,6782.489349,0.000000,33.000000,203.196693,0.000000,162.451253
6141,6782.489349,0.000000,33.000000,203.698086,0.000000,154.679666
6142,6782.489349,0.000000,33.000000,204.199479,0.000000,146.908078
6143,6782.489349,0.000000,33.000000,204.700872,0.000000,139.136490
6144,6782.489349,0.000000,33.000000,205.202264,0.000000,131.364903
6145,6782.489349,0.000000,33.000000,205.703657,0.000000,123.593315
6146,6782.489349,0.000000,33.000000,206.205050,0.000000,115.821727
6147,6782.489349,0.000000,33.000000,206.706443,0.000000,108.050139
6148,6782.489349,0.000000,33.000000,207.207835,0.000000,100.278552
6149,6782.489349,0.000000,33.000000,207.709228,0.000000,92.506964
