slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
4312,6782.489349,0.000000,44.000000,2.005571,0.000000,328.913649
4330,6782.489349,0.000000,44.000000,11.030641,0.000000,189.025070
4331,6782.489349,0.000000,44.000000,11.532033,0.000000,181.253482
4346,6782.489349,0.000000,44.000000,19.052925,0.000000,64.679666
4360,6782.489349,0.000000,44.000000,26.072423,0.000000,315.877437
4394,6782.489349,0.000000,44.000000,43.119777,0.000000,51.643454
4396,6782.489349,0.000000,44.000000,44.122563,0.000000,36.100279
4421,6782.489349,0.000000,44.000000,56.657382,0.000000,201.810585
4451,6782.489349,0.000000,44.000000,71.699164,0.000000,328.662953
4472,6782.489349,0.000000,44.000000,82.228412,0.000000,165.459610
4478,6782.489349,0.000000,44.000000,85.236769,0.000000,118.830084
4507,6782.489349,0.000000,44.000000,99.777159,0.000000,253.454039
4509,6782.489349,0.000000,44.000000,100.779944,0.000000,237.910864
4518,6782.489349,0.000000,44.000000,105.292479,0.000000,167.966574
4519,6782.489349,0.000000,44.000000,105.793872,0.000000,160.194986
4526,6782.489349,0.000000,44.000000,109.303621,0.000000,105.793872
4532,6782.489349,0.000000,44.000000,112.311978,0.000000,59.164345
4578,6782.489349,0.000000,44.000000,135.376045,0.000000,61.671309
4583,6782.489349,0.000000,44.000000,137.883008,0.000000,22.813370
4585,6782.489349,0.000000,44.000000,138.885794,0.000000,7.270195
4612,6782.489349,0.000000,44.000000,152.423398,0.000000,157.437326
4635,6782.489349,0.000000,44.000000,163.955432,0.000000,338.690808
4675,6782.489349,0.000000,44.000000,184.011142,0.000000,27.827298
