slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
293,6640.441128,0.000000,42.000000,151.408078,0.000000,169.470752
294,6640.441128,0.000000,42.000000,151.909471,0.000000,161.448468
295,6640.441128,0.000000,42.000000,152.410864,0.000000,153.426184
296,6640.441128,0.000000,42.000000,152.912256,0.000000,145.403900
297,6640.441128,0.000000,42.000000,153.413649,0.000000,137.381616
298,6640.441128,0.000000,42.000000,153.915042,0.000000,129.359331
299,6640.441128,0.000000,42.000000,154.416435,0.000000,121.337047
300,6640.441128,0.000000,42.000000,154.917827,0.000000,113.314763
301,6640.441128,0.000000,42.000000,155.419220,0.000000,105.292479
302,6640.441128,0.000000,42.000000,155.920613,0.000000,97.270195
303,6640.441128,0.000000,42.000000,156.422006,0.000000,89.247911
304,6640.441128,0.000000,42.000000,156.923398,0.000000,81.225627
305,6640.441128,0.000000,42.000000,157.424791,0.000000,73.203343
306,6640.441128,0.000000,42.000000,157.926184,0.000000,65.181058
307,6640.441128,0.000000,42.000000,158.427577,0.000000,57.158774
308,6640.441128,0.000000,42.000000,158.928969,0.000000,49.136490
309,6640.441128,0.000000,42.000000,159.430362,0.000000,41.114206
310,6640.441128,0.000000,42.000000,159.931755,0.000000,33.091922
311,6640.441128,0.000000,42.000000,160.433148,0.000000,25.069638
312,6640.441128,0.000000,42.000000,160.934540,0.000000,17.047354
313,6640.441128,0.000000,42.000000,161.435933,0.000000,9.025070
314,6640.441128,0.000000,42.000000,161.937326,0.000000,1.002786
315,6640.441128,0.000000,42.000000,162.438719,0.000000,352.980501
316,6640.441128,0.000000,42.000000,162.940111,0.000000,344.958217
317,6640.441128,0.000000,42.000000,163.441504,0.000000,336.935933
318,6640.441128,0.000000,42.000000,163.942897,0.000000,328.913649
319,6640.441128,0.000000,42.000000,164.444290,0.000000,320.891365
320,6640.441128,0.000000,42.000000,164.945682,0.000000,312.869081
321,6640.441128,0.000000,42.000000,165.447075,0.000000,304.846797
322,6640.441128,0.000000,42.000000,165.948468,0.000000,296.824513
323,6640.441128,0.000000,42.000000,166.449861,0.000000,288.802228
324,6640.441128,0.000000,42.000000,166.951253,0.000000,280.779944
325,6640.441128,0.000000,42.000000,167.452646,0.000000,272.757660
326,6640.441128,0.000000,42.000000,167.954039,0.000000,264.735376
327,6640.441128,0.000000,42.000000,168.455432,0.000000,256.713092
328,6640.441128,0.000000,42.000000,168.956825,0.000000,248.690808
329,6640.441128,0.000000,42.000000,169.458217,0.000000,240.668524
330,6640.441128,0.000000,42.000000,169.959610,0.000000,232.646240
331,6640.441128,0.000000,42.000000,170.461003,0.000000,224.623955
332,6640.441128,0.000000,42.000000,170.962396,0.000000,216.601671
333,6640.441128,0.000000,42.000000,171.463788,0.000000,208.579387
334,6640.441128,0.000000,42.000000,171.965181,0.000000,200.557103
335,6640.441128,0.000000,42.000000,172.466574,0.000000,192.534819
336,6640.441128,0.000000,42.000000,172.967967,0.000000,184.512535
337,6640.441128,0.000000,42.000000,173.469359,0.000000,176.490251
338,6640.441128,0.000000,42.000000,173.970752,0.000000,168.467967
339,6640.441128,0.000000,42.000000,174.472145,0.000000,160.445682
340,6640.441128,0.000000,42.000000,174.973538,0.000000,152.423398
341,6640.441128,0.000000,42.000000,175.474930,0.000000,144.401114
342,6640.441128,0.000000,42.000000,175.976323,0.000000,136.378830
343,6640.441128,0.000000,42.000000,176.477716,0.000000,128.356546
344,6640.441128,0.000000,42.000000,176.979109,0.000000,120.334262
345,6640.441128,0.000000,42.000000,177.480501,0.000000,112.311978
346,6640.441128,0.000000,42.000000,177.981894,0.000000,104.289694
347,6640.441128,0.000000,42.000000,178.483287,0.000000,96.267409
348,6640.441128,0.000000,42.000000,178.984680,0.000000,88.245125
349,6640.441128,0.000000,42.000000,179.486072,0.000000,80.222841
350,6640.441128,0.000000,42.000000,179.987465,0.000000,72.200557
351,6640.441128,0.000000,42.000000,180.488858,0.000000,64.178273
352,6640.441128,0.000000,42.000000,180.990251,0.000000,56.155989
353,6640.441128,0.000000,42.000000,181.491643,0.000000,48.133705
354,6640.441128,0.000000,42.000000,181.993036,0.000000,40.111421
355,6640.441128,0.000000,42.000000,182.494429,0.000000,32.089136
356,6640.441128,0.000000,42.000000,182.995822,0.000000,24.066852
357,6640.441128,0.000000,42.000000,183.497214,0.000000,16.044568
358,6640.441128,0.000000,42.000000,183.998607,0.000000,8.022284
359,6640.441128,0.000000,42.000000,184.500000,0.000000,360.000000
360,6640.441128,0.000000,42.000000,185.001393,0.000000,351.977716
361,6640.441128,0.000000,42.000000,185.502786,0.000000,343.955432
362,6640.441128,0.000000,42.000000,186.004178,0.000000,335.933148
363,6640.441128,0.000000,42.000000,186.505571,0.000000,327.910864
364,6640.441128,0.000000,42.000000,187.006964,0.000000,319.888579
365,6640.441128,0.000000,42.000000,187.508357,0.000000,311.866295
366,6640.441128,0.000000,42.000000,188.009749,0.000000,303.844011
367,6640.441128,0.000000,42.000000,188.511142,0.000000,295.821727
368,6640.441128,0.000000,42.000000,189.012535,0.000000,287.799443
369,6640.441128,0.000000,42.000000,189.513928,0.000000,279.777159
370,6640.441128,0.000000,42.000000,190.015320,0.000000,271.754875
371,6640.441128,0.000000,42.000000,190.516713,0.000000,263.732591
372,6640.441128,0.000000,42.000000,191.018106,0.000000,255.710306
373,6640.441128,0.000000,42.000000,191.519499,0.000000,247.688022
374,6640.441128,0.000000,42.000000,192.020891,0.000000,239.665738
375,6640.441128,0.000000,42.000000,192.522284,0.000000,231.643454
